Process_ID,BPR_Implementation,Project_Complexity,Cycle_Time,Total_Cost,Defect_Density,Customer_Satisfaction,Employee_Productivity,Resource_Utilization,Delivery_Time,On_Time_Delivery,Damaged_Packages,Fuel_Consumption,Customer_Complaints,Time,Late_Deliveries,Lost_Packages,Distance_Traveled,Vehicle_Maintenance_Cost,Employee_Turnover_Rate,Training_Hours,City,State,Latitude,Longitude
2020-08-01,Before,High,92.08383467243706,182006.09419775015,29.53,4.159915444652778,0.8448360849462598,104.05662115544642,5.158506295760844,81.47364650092821,1.8832081477812357,1.6557352161023169,2.8445583110991484,2023-08-03,0.0,0.0,2500,2551.2857328896894,5.554706214498532,5.790733186803934,Columbus,OH,39.9612,-82.9988
2020-08-02,Before,High,37.01184406620631,188481.78594666783,19.93,3.255346912422868,1.799137529747972,77.33860549478142,3.1854301355054613,73.8929378299828,3.770745431113681,1.4064987134616196,9.793292273222976,2023-08-04,0.0,0.0,1500,842.4368026433707,8.366634715628988,5.902940391444777,Portland,OR,45.5051,-122.675
2020-08-03,Before,High,50.74945504231351,104569.26990659008,32.12,3.126987141223286,0.8867165117085966,64.97624197282008,7.035256972927701,67.1840245871911,1.7042460330322498,1.3566945080882062,3.52252534664979,2023-08-05,0.0,0.0,3500,1970.2359226043795,11.843039088639262,7.0146225464202185,Columbus,OH,39.9612,-82.9988
2020-08-04,After,Medium,27.37804103929027,64249.51975532704,10.73,4.632820207282153,1.0820951582827782,63.92285463349501,2.9795721082069986,70.21939350257298,0.4750228618872041,1.400728300285787,2.305040759531136,2023-08-06,0.0,0.0,2000,825.0582067622844,2.6377778928457505,12.08859041800691,Jacksonville,FL,30.3322,-81.6557
2020-08-05,Before,High,95.85898765280588,88046.75646028463,29.7,3.693389484999188,0.5344457155771173,53.22257273917618,3.7589700990766977,81.22627110568845,5.193076939542522,0.9776298622800196,3.02244770284083,2023-08-07,0.0,0.0,2000,1071.3607614425453,8.957757422311888,7.313753374196599,Oklahoma City,OK,35.4676,-97.5164
2020-08-06,After,High,21.07047040350438,75200.02614958907,17.47,4.419260943151019,1.6713722249522045,95.8203558695957,2.143507443231749,85.8651732540375,0.583434564037254,1.0802794785648355,1.1326586747591263,2023-08-08,0.0,0.0,1500,937.6499783839038,2.3015179248696462,20.72301993106715,Indianapolis,IN,39.7684,-86.1581
2020-08-07,Before,Low,88.84183572465122,112302.42247958996,20.38,2.3847427933918217,0.6839635248009691,57.0287363370192,2.899596741745528,56.39606923650959,3.8321216800422175,1.3337539317798912,2.079083954403356,2023-08-09,0.0,0.0,1000,869.1195643078041,5.695962866641223,10.465728857781036,Oklahoma City,OK,35.4676,-97.5164
2020-08-08,Before,Medium,97.4263664532057,141634.09837256582,22.63,3.1861582571624787,1.4051225178557891,66.55519795066634,9.102590488788628,79.08652383544602,4.520387401040395,1.3882531079003175,7.740566118599104,2023-08-10,0.0,0.0,3500,1749.728109034081,9.734921349261183,10.477656997782931,Baltimore,MD,39.2904,-76.6122
2020-08-09,Before,Medium,48.43512560743968,105181.79630581374,12.08,4.249938665698112,0.945344686218612,58.1516798990027,6.152670309351,101.0119535175048,3.346064039541856,1.842721488654812,4.543804084951153,2023-08-11,0.0,0.0,3000,3080.924127398106,12.473388993056773,5.037472278847845,El Paso,TX,31.7619,-106.485
2020-08-10,After,Medium,10.647518036289872,39366.83300082092,11.01,5.616802338552806,1.0192327342792962,71.65515104432772,2.056029050868864,65.14197199564376,0.0352445188691966,1.4639154146737323,1.4797934449894217,2023-08-12,0.0,0.0,2000,1071.01840422565,2.349242530548727,11.014903149940604,Charlotte,NC,35.2271,-80.8431
2020-08-11,After,High,16.80481734171344,36492.13946130416,9.05,6.380078533887596,1.5689972971623858,67.92843887283954,1.713964477316653,77.3482798446085,0.5271412036846413,0.6806439214591061,1.822287165107728,2023-08-13,0.0,0.0,1000,380.3993260948372,3.2906436966788544,16.441569925788247,Portland,OR,45.5051,-122.675
2020-08-12,After,High,15.600217701546374,59008.78385439459,9.32,5.779715835953717,1.2515918004658968,67.30882729544075,2.329011533916425,111.75172300595722,1.8870332990531216,0.7923831555725088,0.583028754403144,2023-08-14,0.0,0.0,1500,690.4802466436968,2.8752757887815985,16.816317411735884,Indianapolis,IN,39.7684,-86.1581
2020-08-13,After,High,18.55749245894839,52974.69882403383,13.33,4.241258751985983,1.5800031273197628,77.66478016783977,0.6144549515221364,98.86263677375597,2.421259251217349,0.8230969700073147,2.454150165232558,2023-08-15,0.0,0.0,500,214.711148070768,3.08463492766245,10.063621708271484,Louisville,KY,38.2527,-85.7585
2020-08-14,Before,Low,59.95305774827981,64392.681328353385,8.12,2.054486458385969,0.3665325369357084,38.286320809195175,2.4114442208135523,68.05060237417732,3.638663645037482,1.3740665431990886,6.385365342408997,2023-08-16,0.0,0.0,1000,576.2102394487378,6.957715373348352,6.753777237079469,Portland,OR,45.5051,-122.675
2020-08-15,After,High,42.178288443611535,59632.340280106255,15.63,5.577421627271879,1.5330310682928625,82.5103622602396,2.91348554215712,76.15671021536919,0.3273744819126899,0.846215900434404,1.8907371652325489,2023-08-17,0.0,0.0,2000,587.7823041679849,1.6816322002970785,15.564219732370676,Nashville,TN,36.1627,-86.7816
2020-08-16,Before,Low,76.04538190123641,103689.01184844867,21.07,1.8940515936315503,1.0084253135862655,48.672672518176185,5.229023849036241,78.98981565757879,4.191008437845762,1.710114369502758,4.234073628583443,2023-08-18,0.0,0.0,2000,1985.1726490461335,8.685648138008974,9.49578252271807,El Paso,TX,31.7619,-106.485
2020-08-17,Before,Medium,114.48619473906966,128333.29831182302,27.48,3.14689245398383,1.063588242611882,60.08316595753379,6.562834606982847,83.46659921100768,3.6512524587765234,0.8191386962641067,3.684463676394013,2023-08-19,0.0,0.0,3500,1288.775926749347,7.2269712052022435,6.87886364667754,Baltimore,MD,39.2904,-76.6122
2020-08-18,After,High,26.177525300391576,93228.50170667328,9.3,4.537979004336155,2.01537279840312,88.9450736294511,3.388540750517759,75.54997134248816,1.182893209892203,1.0112822604587903,4.070474421807015,2023-08-20,0.6471530082202551,0.0,2500,1348.8987657020548,1.9164766636908943,8.757223201552627,Washington,DC,38.9072,-77.0369
2020-08-19,After,Low,14.13706006942096,58274.71006964971,6.07,3.828176467940483,0.8972362106574461,68.38163468448828,1.6767854801467184,51.047009168864285,1.7781368042339694,0.6275438469411918,2.8897777032395457,2023-08-21,0.0,0.0,1500,598.196740924042,2.273813208542919,18.039187115782276,Los Angeles,CA,34.0522,-118.2437
2020-08-20,After,Low,30.543973574463696,21720.92553166426,9.77,4.08364760791631,0.7266034660238372,60.041875738042535,2.6030581503076937,78.99096242081042,1.817677624852116,1.3072407287449257,0.5332784354739234,2023-08-22,0.0,0.0,2000,762.287178523333,2.4096089974370543,9.239597780630818,Dallas,TX,32.7767,-96.797
2020-08-21,After,High,32.174341760593585,31674.795429393394,6.49,4.851326267265879,1.5088029904708502,66.78986304163968,2.227776736776673,80.26783729604558,2.1126026119651176,0.9352662645660774,2.4688623898482174,2023-08-23,0.0,0.0,2000,1221.8466891600697,1.6830505319737905,11.9944022590894,New York,NY,40.7128,-74.006
2020-08-22,After,Medium,11.696454631353037,47410.68713030058,8.69,4.265899652997433,1.1759412574774513,69.00441948207043,1.725090454255086,69.67628063230616,1.2985337217689208,0.8094502944187212,0.0,2023-08-24,0.0,0.0,1500,550.7188230960737,1.601273037429976,8.932074765466705,Phoenix,AZ,33.4484,-112.074
2020-08-23,After,Medium,12.85256624337458,46504.46753327828,5.8,5.052547961473317,1.3943003700691134,58.36701715395423,2.9538161056950694,59.16713393075388,0.7492662547553384,0.6906002847198046,0.7984634269553325,2023-08-25,0.0,0.0,2000,755.7913394784429,3.848491622682778,9.28744347948332,Memphis,TN,35.1495,-90.049
2020-08-24,After,Medium,22.021670181014745,88784.10543396336,8.62,4.340505019797012,0.9963492207198544,64.89089230913498,1.9584671467475496,55.42524099243126,0.2842880371552773,1.365197846257438,2.488222649528248,2023-08-26,0.0,0.0,1500,969.8237093730428,3.047553653910466,16.335657481234772,Memphis,TN,35.1495,-90.049
2020-08-25,After,Low,20.3834367193337,43948.09194215441,5.23,2.7546210553310067,1.191827185451334,87.42994782733452,1.8787154374169168,57.05286432849074,1.6920357060513078,0.8862206459181773,0.0,2023-08-27,0.0,0.0,1000,392.510896506884,3.488017052611954,24.009173631938207,Portland,OR,45.5051,-122.675
2020-08-26,Before,Low,61.68684414617403,80926.82929044783,21.26,3.974097233841078,0.6270044035921013,45.83280604899272,3.743233073355437,102.2921255811706,2.9344029724647567,2.3812281372282427,2.535331908601192,2023-08-28,0.0,0.0,2000,1839.757203488934,5.976931408555302,6.681247943371418,San Antonio,TX,29.4241,-98.4936
2020-08-27,After,Low,13.064047623240826,39602.516339225695,7.59,3.423161550191088,1.0568171757848663,47.99885850702646,1.4158281822653302,110.7526509769585,1.644947590149727,0.495300588171208,1.2718271087988808,2023-08-29,0.92730048537208,0.0,1500,277.0508012511909,3.736606979204456,7.767230971419162,El Paso,TX,31.7619,-106.485
2020-08-28,After,Low,29.634826562439947,33444.43141972675,5.73,3.036238545122512,1.5403250723131774,48.13848710648033,3.798421768247183,76.97431273417764,2.366979867195105,1.472067188574672,0.6162322690932706,2023-08-30,0.0,0.0,2000,1395.8180074754714,2.793200075009773,10.701309629046852,Columbus,OH,39.9612,-82.9988
2020-08-29,Before,Medium,57.69348524545092,128833.2028336787,27.04,2.765087689238906,0.369119162551474,69.01303845753908,6.333168903482856,74.34916887816966,4.77041136888815,1.453984897228063,11.32383345259896,2023-08-31,0.0,0.0,2500,2377.7885095519614,4.317337542601838,5.420288894889713,San Diego,CA,32.7157,-117.1611
2020-08-30,After,High,24.88315309548436,83949.28705260411,8.72,4.678072651271783,1.237122310647696,74.60398318276967,0.7548988062615974,86.81453988059239,0.21402668855405,0.9332147916204876,1.1920202920345393,2023-09-01,0.0,0.0,500,274.61555373594166,2.585800198905456,7.560124593708474,Oklahoma City,OK,35.4676,-97.5164
2020-08-31,Before,Low,66.39631817379613,146096.78009528786,9.58,3.7106239659600697,0.4695149529623116,57.22130504183401,2.242906779710349,76.11658157360023,2.673832145551672,0.8280297656823997,6.196715164749483,2023-09-02,0.0,0.0,1000,502.7772553275064,6.754620809663318,7.246083782520723,Oklahoma City,OK,35.4676,-97.5164
2020-09-01,Before,Low,53.09473840404889,132558.57017013818,14.29,2.974643278862215,0.7054444993078456,38.82302661167082,3.603361075464444,97.0610639399532,1.7464391005897486,1.3140821202500683,3.8001326058414753,2023-09-03,0.0,0.0,1500,1498.203695958382,8.812880889384813,7.958589683599826,San Francisco,CA,37.7749,-122.4194
2020-09-02,After,Medium,19.895751278396894,24067.731859177187,5.45,4.4083628902923655,1.3360112969628466,62.51827434606575,0.7029557643712326,93.29678167448262,1.7982570886483793,0.9914375818801698,0.0,2023-09-04,0.0,0.0,500,153.3993306378946,2.7995734088897337,7.272286625965968,San Jose,CA,37.3382,-121.8863
2020-09-03,Before,High,57.26097978307771,118313.75169124994,21.09,3.1089566253281364,0.6768960371829735,63.6068952000927,4.302529553153937,81.73336068518641,3.2852354029526616,1.133074177596242,10.739605050677966,2023-09-05,0.7464933137763593,0.0,2000,1062.000451057339,5.841978958313375,6.35449292167978,Denver,CO,39.7392,-104.9903
2020-09-04,Before,High,48.563594551237045,72336.11744298751,28.25,3.0049595084576137,1.0015000741898985,58.441182355188246,5.582294123755999,88.16641248942017,4.791874424673971,1.733716664876338,8.990126080717134,2023-09-06,0.9301974029178326,0.0,2500,2062.4683600099843,8.258703679582892,7.560564591532453,Dallas,TX,32.7767,-96.797
2020-09-05,Before,Medium,43.59505086856196,181908.59086914992,12.11,3.0393607837772945,1.7265441594126203,78.39161534989586,2.0545659652786896,75.83452672827737,2.845109542494772,1.0738733278250812,5.031928019945698,2023-09-07,0.0,0.0,1000,503.2158394229573,12.645524041343725,4.392303823974975,Nashville,TN,36.1627,-86.7816
2020-09-06,Before,Medium,69.24207920403757,205245.6838580053,20.64,2.954857076982505,0.4746019198617672,54.00334323189871,2.7839426678426813,64.39073526363735,5.029089515032947,1.28000154807232,9.2147203962854,2023-09-08,0.0,0.0,1000,1096.3578200139034,5.808117092662131,5.093249780153628,San Francisco,CA,37.7749,-122.4194
2020-09-07,After,High,19.43551937892265,54238.84754503202,10.97,6.272775622818607,0.938937749980925,61.138663347467016,1.9144275688757049,79.16395784837944,1.959707438323553,0.8629119191617808,1.7181583271387535,2023-09-09,0.0,0.0,1000,447.650621396835,2.9597204646421424,18.72129451865294,Jacksonville,FL,30.3322,-81.6557
2020-09-08,Before,Low,67.91447430980809,92178.94742806935,22.4,1.9654239155603983,1.4230681086435957,48.09451881626343,7.519261338061822,82.58660363853372,2.493660485807532,0.7721635364480048,1.3103421196797462,2023-09-10,0.0,0.0,3500,1628.5849774849428,7.5236427526087,6.356877257299035,San Antonio,TX,29.4241,-98.4936
2020-09-09,After,High,52.49862543508943,50924.07615711246,13.24,5.637074115647111,2.0354849708251512,63.59406051904251,1.510106133707995,87.4388753220592,1.6264384314506972,0.6980346815150688,2.009829457851556,2023-09-11,0.0,0.0,1000,433.2870568461748,1.983720896584441,10.513171872349918,San Francisco,CA,37.7749,-122.4194
2020-09-10,Before,Medium,67.10565844081088,66454.42560621114,17.79,3.0417225527352403,0.8082852332503825,51.69739116152062,5.466612674538785,71.0274290132771,2.636754672867144,1.3418351871355452,1.4239442548554495,2023-09-12,0.0,0.0,2000,1501.3586798333629,4.931040699905527,5.672989108153117,Baltimore,MD,39.2904,-76.6122
2020-09-11,Before,Low,57.69862192458099,49754.4533090814,16.86,1.992373216103669,1.2791948034868357,49.587845149105405,5.574374295706148,79.95915615103202,1.9917353909021664,1.1681511613304487,7.071309317199352,2023-09-13,0.0,0.0,2500,1195.4543952122326,8.77783509158504,5.629322024302608,Portland,OR,45.5051,-122.675
2020-09-12,Before,Low,83.50249272423132,99896.39664941604,12.84,1.7422439996121033,0.4175876492990939,33.28432755881386,3.1672003076276662,75.8117373788452,3.972098551358851,2.0852358558640907,7.235777895788397,2023-09-14,0.0,0.0,1500,1561.5457175039749,9.295209838902975,4.926098771137905,Los Angeles,CA,34.0522,-118.2437
2020-09-13,Before,Medium,87.36121579154008,153975.3419207772,15.4,3.602159871093714,1.0057662308991988,69.22927143202536,2.258041713836202,60.83731142106317,3.553230254888573,2.5346980321221766,5.27514306151994,2023-09-15,0.0,0.0,1000,853.2752628188772,5.252593371671266,5.818442755321327,Nashville,TN,36.1627,-86.7816
2020-09-14,After,Medium,39.69432642542139,48419.87913942074,6.39,3.7566372545078046,1.6666315083603715,52.62368483962435,4.40622804454972,71.07431923187274,1.105186625102044,1.0428668702888813,0.7663135186281668,2023-09-16,0.0,0.0,2000,836.7805138043522,2.119759658470007,9.355293499254747,Fort Worth,TX,32.7555,-97.3308
2020-09-15,After,Medium,27.38210726206149,47818.97633680162,14.94,3.706068078228415,1.0564879999717642,87.81563794404816,2.1800574543760587,109.52203780644332,1.5844016314083842,0.5373538707891479,0.0,2023-09-17,0.0,0.0,2000,354.9871208780916,3.0543813612926494,20.14120585295412,Oklahoma City,OK,35.4676,-97.5164
2020-09-16,Before,High,92.53924739861672,164688.3390319368,16.83,3.49787310535605,0.6369904591435156,104.35690154821772,2.639936670868821,65.92933076193056,3.343478873160389,1.636440726439542,1.9650304541202563,2023-09-18,0.0,0.0,1000,750.3007647522383,4.451441405195839,5.227579767166369,Baltimore,MD,39.2904,-76.6122
2020-09-17,Before,High,85.94390180675468,147317.77070251046,17.47,5.760730830893854,1.6781530045294817,77.8734161294402,3.31709737067694,78.42049171901385,2.5967761421672573,1.4216759499559553,3.8416777775398496,2023-09-19,0.0,0.0,1500,1273.9943695724844,8.358180095336827,4.680414534717742,Oklahoma City,OK,35.4676,-97.5164
2020-09-18,After,Low,21.147557074671816,24963.92530966565,10.96,2.096859219617285,1.39945344200001,56.41034724701983,0.4612635869646248,102.60288702831431,1.616120241223814,0.6038693048100379,0.6533375469722107,2023-09-20,0.0,0.0,500,252.19406240582043,3.44876230118461,12.39425665915927,Houston,TX,29.7604,-95.3698
2020-09-19,Before,Medium,42.81909572481594,57837.052042084935,15.52,4.088147823222355,1.355963467869506,53.67292759183275,9.135476970217349,70.72887249114719,3.307289946132384,1.8820268967681195,1.056892559463538,2023-09-21,0.0,0.0,3500,2297.5129675598428,6.528786035237959,4.029596979088879,Denver,CO,39.7392,-104.9903
2020-09-20,Before,Low,51.98860088913988,113877.61310224078,15.73,3.556173077690062,0.8314249421376578,39.8296189197398,5.408357184245188,75.17333755938134,3.4520357335759546,1.6515600547160287,6.074363366926151,2023-09-22,0.8916148116966889,0.0,2500,2387.0386745369524,7.017532967868718,7.404969818378791,San Francisco,CA,37.7749,-122.4194
2020-09-21,Before,Low,56.50364103584847,70357.52808989622,11.25,2.7827323095011245,0.6624435015146098,62.58826030668994,7.181294584067074,72.85412781041528,3.122144228959517,1.5044978885641942,7.590065972563384,2023-09-23,0.0,0.0,3000,2649.121435937407,6.231169428226646,6.5839317850164685,Houston,TX,29.7604,-95.3698
2020-09-22,After,Low,23.867733048344597,37643.57149479484,8.62,4.26214025694309,1.4643472538053448,42.66389185505344,2.469231483784652,52.03325320338749,0.0270611114846338,0.681673125119521,1.969661709759086,2023-09-24,0.0,0.0,2500,956.3301808618572,3.10377828454781,10.986915543168564,Austin,TX,30.2672,-97.7431
2020-09-23,After,Low,18.73359232949015,36508.48087242882,10.12,3.007606875422105,1.212867467383676,47.18136147734345,2.987208986982536,84.85512361779391,1.1893785371311187,0.92448435806335,1.6516489703627426,2023-09-25,0.0,0.0,1500,826.7662912671326,1.905667395020372,12.831379018221218,Fort Worth,TX,32.7555,-97.3308
2020-09-24,After,Medium,18.35263806968969,55110.731904803135,13.54,3.931772844177667,2.089375897183147,80.30066416040832,0.5407820164025161,65.67851811294217,0.353265139211938,1.356873726138331,1.6318283581402055,2023-09-26,0.0,0.0,500,244.31275475465387,1.9635350958548157,12.584428277551286,San Antonio,TX,29.4241,-98.4936
2020-09-25,Before,Low,32.241230594520175,91489.6011483802,22.14,3.056680167152345,0.5817784173616509,50.508064398023336,2.728454529980103,63.943073804666255,3.773776455943453,0.9821220982092734,10.80113512779442,2023-09-27,0.0,0.0,1000,814.575905769904,9.36085092571425,8.084206354744698,Houston,TX,29.7604,-95.3698
2020-09-26,Before,Medium,61.266448629999104,164683.82902386872,10.38,3.625328041238785,1.0410045322674872,67.16078571299066,4.3616776004857405,59.37940380594117,5.881713701510519,1.5937337388901829,2.2147370581094394,2023-09-28,1.0795350107592958,0.0,2000,1499.082611008047,8.112582220262981,5.653846766651723,Nashville,TN,36.1627,-86.7816
2020-09-27,After,Medium,28.12677683540505,42264.17243723715,6.34,3.591894480573752,0.7684092115403671,64.97628468865032,2.423400055772305,85.12689828638425,1.2580935880533686,0.9939978118444178,2.0886522714013704,2023-09-29,0.0,0.0,1500,804.501283142982,2.1737111239770552,13.094791920062129,Baltimore,MD,39.2904,-76.6122
2020-09-28,After,High,46.41684490101003,44219.65526043414,8.53,4.858094167187845,0.8315672637480758,77.48336574464204,1.9695377364394688,103.8042971825152,1.7428483940896464,0.8721756777718365,0.0,2023-09-30,0.5749761122611995,0.0,1500,679.9206525519547,4.417108322694422,13.5494944973905,Philadelphia,PA,39.9526,-75.1652
2020-09-29,After,Medium,25.632437103910004,42898.33630467145,13.28,3.704412372912468,1.025766643649496,74.83362430141521,2.190234881740777,93.2704097302003,2.317895782843016,1.099448434374772,0.6336872202591836,2023-10-01,0.0,0.0,2000,723.0339365824282,2.499508198671762,18.98541765290953,Detroit,MI,42.3314,-83.0458
2020-09-30,After,High,40.8289087282014,33587.024833205774,14.89,3.4179912356167126,1.8859904893989,77.89747960607593,0.8814348302069815,81.91802765528519,1.8486134400436025,0.714448984745504,2.1626475686748043,2023-10-02,0.0,0.0,500,239.00860813052213,3.4189258706408068,11.028030791215464,Jacksonville,FL,30.3322,-81.6557
2020-10-01,Before,Medium,40.77670205507906,56052.27180808292,27.69,3.507937409618805,0.593443824887844,80.49203712908361,6.659209128068965,94.8714873172862,4.661548450086688,2.2311667421352945,5.8136593627938575,2023-10-03,0.0,0.0,2500,2101.21237131495,9.137734971813888,7.290285792298703,New York,NY,40.7128,-74.006
2020-10-02,After,Medium,12.50037101755727,52773.65294554188,7.8,2.9653240573984765,1.116438052157961,57.17113497263371,2.387426393700958,64.20934614255657,2.191254890858726,0.973140869827787,0.8463657624175919,2023-10-04,0.0,0.0,1500,712.6088289338568,2.4772733095819297,8.92355877224997,Jacksonville,FL,30.3322,-81.6557
2020-10-03,Before,Medium,42.47904246375802,73489.2448547706,22.64,3.154453023055221,1.208195068125336,65.16626730709064,2.332822564050392,61.93136086568839,1.484327097510831,1.4353974177297777,7.23345791473899,2023-10-05,0.0,0.0,1000,605.5234620809074,7.336545151351784,6.77275282369399,Dallas,TX,32.7767,-96.797
2020-10-04,After,High,38.68247536507569,99666.7579332032,16.43,5.031906281693655,1.0437803065920612,103.0021210098932,2.906224454940755,71.44110899894716,0.3485528850980456,1.4807789221778036,2.459734888343213,2023-10-06,0.0,0.0,2000,1100.5028955974817,2.806277746380055,11.563174908863148,Boston,MA,42.3601,-71.0589
2020-10-05,Before,High,109.16668390523228,170029.9533459724,13.21,2.8965405361667287,0.9190701298782858,71.42523402874757,7.97422540274133,65.58587626685821,3.334701352153435,0.7935585882621122,9.744272885379983,2023-10-07,0.0,0.0,3500,1656.5997808515797,11.37746776846231,7.416431806729474,Austin,TX,30.2672,-97.7431
2020-10-06,After,Low,26.59623273524598,64226.54761263696,6.25,4.26337950409174,1.3466441911671414,52.85659722202749,2.402567262884549,51.81324565916383,0.5829649662783681,0.4319786334588832,1.2948754270426337,2023-10-08,0.0,0.0,2000,523.5558203386179,1.6915986374676215,17.275894447816754,Nashville,TN,36.1627,-86.7816
2020-10-07,After,High,54.14001578263767,56724.340749225,9.86,4.308384266473668,1.1972120019052352,83.50338114674162,2.47947241654019,82.0721456621114,0.8320005019457142,0.9858342286700944,1.9714282899980096,2023-10-09,0.0,0.0,1500,695.0166964374447,3.8894742945951406,19.14931796393093,Jacksonville,FL,30.3322,-81.6557
2020-10-08,After,High,37.86202508896611,87624.45842461097,13.24,4.089350143604478,1.5771681287332089,71.32930852922001,1.0537677479712386,109.78586254485678,1.0486741613293489,0.683248986112666,2.105108431458767,2023-10-10,0.0,0.0,500,146.64830051260037,2.475981163868913,8.6735516187942,Philadelphia,PA,39.9526,-75.1652
2020-10-09,After,High,38.20086380917335,60959.54459517974,12.04,5.086120214391837,1.911081602552108,79.32357303856607,1.86755270805423,86.04214181942834,1.2417583529317553,0.7677233918021634,0.8647267589039407,2023-10-11,0.0,0.0,1500,407.245168575868,2.065497120240351,15.632401105814742,Baltimore,MD,39.2904,-76.6122
2020-10-10,Before,High,74.21091903751284,83408.28709057579,28.38,3.6603206811835056,1.1562213912722417,106.45150966414516,2.024457194995369,64.24003079114463,3.635186799181446,1.5172768248490538,1.0706485792637233,2023-10-12,0.0,0.0,1000,683.8783575856176,9.090686102869626,5.191102772521315,Louisville,KY,38.2527,-85.7585
2020-10-11,After,Low,30.175405281393576,34310.49429897393,8.42,3.200653062028909,0.7658395060472761,62.04463464332302,3.1572994269499604,103.56381519764372,1.8216581027153995,0.4553644835085555,1.9983887526894024,2023-10-13,0.0,0.0,2500,817.7932921885412,1.7657775616337523,13.440558105080498,San Francisco,CA,37.7749,-122.4194
2020-10-12,Before,High,57.31001767523964,143359.59822302888,23.92,4.890977850692561,0.724237314689152,66.21222400507101,3.1277930072058324,112.68307483466124,3.236846245399522,0.8757815430561071,3.7853035069148953,2023-10-14,0.0,0.0,1500,800.1047489203318,9.625715168449618,8.100080417593611,Dallas,TX,32.7767,-96.797
2020-10-13,Before,Medium,40.8989695250612,60279.50376988331,24.97,3.031140399614773,0.5729354578371461,57.28324396053238,6.757218684829128,99.06594619453476,6.233465730031579,2.4798580361085887,9.475220498209564,2023-10-15,0.0,0.0,3500,3038.158842969343,8.19286975350983,6.182659758250872,Chicago,IL,41.8781,-87.6298
2020-10-14,Before,Medium,57.4663872592399,107037.25336557832,15.52,3.892669585993613,0.4534243578767793,72.24327042102153,2.3828174426115267,99.35381321983655,2.649211021650675,1.1168229992327017,8.079443126646684,2023-10-16,0.0,0.0,1500,1114.254391212879,6.564085901441284,7.11406039213824,Memphis,TN,35.1495,-90.049
2020-10-15,Before,High,65.47358460294647,111675.07010296844,17.92,4.236996037197949,0.7858379480917299,63.74163846475897,2.7142886969625994,56.67881274554605,5.298020360239546,2.0745054221001,10.363152535960372,2023-10-17,0.0,0.0,1500,1580.018650581686,7.3595513712448914,10.83305032040606,Washington,DC,38.9072,-77.0369
2020-10-16,After,High,13.526563472686442,38024.62149681442,9.24,4.683559363101223,1.0734281427368209,73.32778346338422,1.862893321384278,96.12961036942777,0.192710526015538,1.004401852459612,1.5415829325305426,2023-10-18,0.0,0.0,1500,936.8766999044982,3.2476662851441924,12.80478700925802,Portland,OR,45.5051,-122.675
2020-10-17,Before,Medium,37.71300387112364,158866.1652824178,18.68,3.5050306895719947,0.8931122969134254,71.09786715905196,6.560538326125824,73.8170013068738,5.948930909951271,1.802916268784437,6.097911837135186,2023-10-19,0.0,0.0,3000,3327.096492051913,6.648793991137159,8.401475145417054,Detroit,MI,42.3314,-83.0458
2020-10-18,Before,Medium,63.00450393162868,88351.62498962987,10.85,3.322257143095009,0.9487758561773348,65.56898902862793,1.9838499181571585,88.39136382417665,3.64550933550301,0.6609441806527755,6.931073414064503,2023-10-20,0.9090556831547076,0.0,1000,394.5894911157651,9.002025884115842,4.744985886655059,El Paso,TX,31.7619,-106.485
2020-10-19,Before,Low,83.81970033106721,135792.35008767992,10.67,3.1987806242244523,0.7390008574694201,64.09782508650574,5.1231715026637445,73.72305994793128,2.6564582424921723,1.938647658412749,8.492219880260517,2023-10-21,0.0,0.0,2500,2304.457742802916,6.838088781969289,7.497935523993703,Washington,DC,38.9072,-77.0369
2020-10-20,After,Medium,15.721978162189318,49813.26681211074,14.51,3.672399823940089,1.1603233948374632,54.54150854369342,0.7275320703613838,97.8980217283292,0.5087648598799032,0.9388634005542136,0.0,2023-10-22,0.0,0.0,500,196.06807961947547,1.719768842038566,15.906072625298412,Charlotte,NC,35.2271,-80.8431
2020-10-21,After,Medium,27.750120587058284,35381.56332337244,11.44,3.4665075534704326,1.0602048291958084,95.27256780332236,3.2715626946195484,92.58251558572135,0.8625897939231025,1.1950205883928215,0.8933776420516734,2023-10-23,0.6575225684788507,0.0,2000,841.3882255933978,2.0055245405610456,6.059917657551388,Boston,MA,42.3601,-71.0589
2020-10-22,After,High,33.04739786100437,51965.51304875597,11.19,4.635157227870261,1.173917832921117,87.27310924217072,0.9315874947994246,80.56127962572576,0.325636661344063,1.3481975635283652,1.311125709142548,2023-10-24,0.0,0.0,500,279.9466632442296,3.853138424682152,15.246404544606817,El Paso,TX,31.7619,-106.485
2020-10-23,After,Medium,25.170950243732605,47434.87899557598,5.52,4.716221375500599,1.0221445749448137,87.57965612912714,4.180187354063854,98.31823399657569,0.2710935368399091,1.3743748989189382,2.345247127015683,2023-10-25,0.0,0.0,2500,1789.524094975276,2.4700595986926968,14.502356759167522,Baltimore,MD,39.2904,-76.6122
2020-10-24,Before,Low,53.450080719711856,111619.81762778286,11.39,3.2970159316932395,0.699420461467081,45.29864708361036,6.604212282123674,95.9082193927626,3.152699058043379,1.150413692439973,4.576711713466781,2023-10-26,0.0,0.0,2500,1400.0549654997133,4.908590462642927,6.903120551125722,Houston,TX,29.7604,-95.3698
